date,true label: w(i+1),w(i-0),w(i-1),w(i-2),w(i-3),w(i-4),w(i-5),w(i-6),w(i-7),w(i-8),w(i-9),w(i-10),w(i-11),w(i-12),w(i-13),w(i-14),w(i-15),w(i-16),w(i-17),w(i-18),w(i-19),w(i-20),w(i-21),w(i-22),w(i-23),w(i-24),w(i-25),w(i-26),w(i-27),w(i-28),w(i-29),w(i-30),w(i-31),w(i-32),w(i-33),w(i-34),w(i-35),w(i-36),w(i-37),w(i-38),w(i-39),w(i-40),w(i-41),w(i-42),w(i-43),w(i-44),w(i-45),w(i-46),w(i-47),w(i-48),w(i-49),w(i-50),w(i-51),w(i-52),w(i-53),w(i-54),w(i-55),w(i-56),w(i-57),w(i-58),w(i-59),w(i-60),w(i-61),w(i-62),w(i-63),w(i-64),w(i-65),w(i-66),w(i-67),w(i-68),w(i-69),w(i-70),w(i-71),w(i-72),w(i-73),w(i-74),w(i-75),w(i-76),w(i-77),w(i-78),w(i-79),w(i-80),w(i-81),w(i-82),w(i-83),w(i-84),w(i-85),w(i-86),w(i-87),w(i-88),w(i-89),w(i-90),w(i-91),w(i-92),w(i-93),w(i-94),w(i-95),w(i-96),w(i-97),w(i-98),w(i-99),w(i-100),w(i-101),w(i-102),w(i-103),w(i-104),w(i-105),w(i-106),w(i-107),w(i-108),w(i-109),w(i-110),w(i-111),w(i-112),w(i-113),w(i-114),w(i-115),w(i-116),w(i-117),w(i-118),w(i-119),w(i-120),w(i-121),w(i-122),w(i-123),w(i-124),w(i-125),w(i-126),w(i-127),w(i-128),w(i-129),w(i-130),w(i-131),w(i-132),w(i-133),w(i-134),w(i-135),w(i-136),w(i-137),w(i-138),w(i-139),w(i-140),w(i-141),w(i-142),w(i-143),w(i-144),w(i-145),w(i-146),w(i-147),w(i-148),w(i-149),w(i-150)
338,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4,3,4,4,3,5,4,4,4,8
339,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4,3,4,4,3,5,4,4,4
340,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4,3,4,4,3,5,4,4
341,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4,3,4,4,3,5,4
342,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4,3,4,4,3,5
343,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4,3,4,4,3
344,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4,3,4,4
345,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4,3,4
346,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4,3
347,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5,4
348,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1,5
349,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2,1
350,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4,2
351,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3,4
352,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7,3
353,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8,7
354,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3,8
355,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2,3
356,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5,2
357,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1,5
358,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10,1
359,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4,10
360,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10,4
361,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10,10
362,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9,10
363,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1,9
364,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10,1
365,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4,10
366,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5,4
367,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5,5
368,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1,5
369,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8,1
370,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5,8
371,9,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8,5
372,9,9,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1,8
373,9,9,9,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1,1
374,9,9,9,9,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1,1
375,11,9,9,9,9,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1,1
376,7,11,9,9,9,9,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2,1
377,8,7,11,9,9,9,9,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4,2
378,4,8,7,11,9,9,9,9,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10,4
379,5,4,8,7,11,9,9,9,9,1,9,9,6,6,6,8,9,1,7,3,7,2,9,3,6,3,6,8,9,5,5,3,4,8,4,4,4,3,3,4,3,11,7,8,10,7,2,1,2,1,1,8,3,4,8,3,7,2,2,1,3,7,1,1,10,10,4,8,4,4,4,3,4,3,3,2,3,4,3,7,9,4,3,10,6,9,5,4,10,5,10,10,6,3,5,2,4,8,4,3,1,8,5,3,3,5,8,10,8,4,1,7,10,4,1,5,5,7,4,9,7,9,10,5,5,8,3,10,10,7,10,10,4,2,10,7,9,5,4,1,10,10,4,5,6,4,5,10,9,2,2,10
